"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"125","1980","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","198.7","257.2","334.1","15.0","0.0","1.7","13.0","819.7"
"125","1981","3","Gujarat","Vadodara / Baroda","3.9","0.0","0.0","0.1","0.1","153.2","409.2","511.2","73.7","24.4","15.1","0.0","1190.9"
"125","1982","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.4","10.5","29.1","174.2","332.0","13.7","3.1","123.3","0.0","686.4"
"125","1983","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","5.7","5.1","151.5","404.5","395.1","191.5","84.8","0.0","0.0","1238.1"
"125","1984","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.3","62.4","222.2","415.0","87.3","5.0","0.0","0.0","792.2"
"125","1985","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","2.5","0.0","19.7","275.7","127.3","27.6","174.9","0.0","0.0","627.7"
"125","1986","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","200.8","95.8","100.7","7.0","10.8","0.0","0.0","415.1"
"125","1987","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","1.0","66.8","123.3","189.2","7.1","0.3","12.2","9.2","409.1"
"125","1988","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","81.5","494.5","239.1","241.8","3.9","0.0","0.0","1060.8"
"125","1989","3","Gujarat","Vadodara / Baroda","0.1","0.0","0.0","0.0","0.0","142.7","296.0","365.0","46.1","0.0","0.0","0.0","849.9"
"125","1990","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","59.3","96.7","118.6","387.9","176.5","0.0","40.0","0.0","879.0"
"125","1991","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","79.6","488.0","104.0","31.4","0.0","0.0","0.0","703.0"
"125","1992","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","80.0","221.8","219.0","236.8","7.3","0.0","0.0","764.9"
"125","1993","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","52.4","589.6","41.2","123.2","57.6","0.0","0.0","864.0"
"125","1994","3","Gujarat","Vadodara / Baroda","26.4","0.0","0.0","0.0","0.0","227.5","359.7","224.6","538.9","0.0","0.0","0.0","1377.1"
"125","1995","3","Gujarat","Vadodara / Baroda","10.6","0.0","0.2","0.0","0.0","1.0","500.3","112.7","67.4","27.5","0.0","0.0","719.7"
"125","1996","3","Gujarat","Vadodara / Baroda","0.8","0.0","0.0","0.0","0.0","136.8","548.0","277.1","274.9","28.0","0.1","0.0","1265.9"
"125","1997","3","Gujarat","Vadodara / Baroda","1.6","0.0","0.0","8.7","0.6","425.3","237.3","446.0","70.7","11.3","0.0","0.9","1202.4"
"125","1998","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","108.3","329.6","202.1","473.3","82.9","3.4","0.0","1199.7"
"125","1999","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","7.9","87.6","168.8","39.0","115.0","81.0","0.0","0.0","499.3"
"125","2000","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","57.0","61.3","300.3","62.4","16.6","5.8","0.0","0.0","503.3"
"125","2001","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","278.0","309.2","304.1","26.3","46.2","0.0","0.0","963.7"
"125","2002","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","249.8","43.3","259.3","189.7","0.0","0.0","0.0","742.1"
"125","2003","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","207.6","391.4","323.8","130.3","0.0","0.0","0.0","1053.1"
"125","2004","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","89.0","260.0","611.0","43.0","24.0","0.0","0.0","1027.0"
"125","2005","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","448.0","370.0","165.0","345.0","0.0","0.0","0.0","1328.0"
"125","2006","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","101.0","689.0","713.0","157.0","13.0","0.0","0.0","1673.0"
"125","2007","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","123.0","534.0","256.0","270.0","0.0","0.0","0.0","1183.0"
"125","2008","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.7","0.0","32.3","264.3","353.2","192.1","8.0","0.5","0.1","851.2"
"125","2009","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","12.8","308.1","123.0","40.3","28.8","0.0","0.0","513.0"
"125","2012","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.0","0.0","15.5","135.9","260.0","211.5","1.7","0.0","0.0","624.6"
"125","2013","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0","0.6","0.0","136.0","466.4","274.5","522.8","41.7","0.1","0.0","1442.1"
"125","2014","3","Gujarat","Vadodara / Baroda","18.7","1.9","0.1","0.0","0.1","6.2","321.2","118.8","243.6","3.5","1.5","0.0","715.6"
"125","2015","3","Gujarat","Vadodara / Baroda","0.0","0.0","4.9","1.9","0.9","106.3","227.5","20.4","67.2","0.5","2.1","0.0","431.7"
"126","1966","3","Gujarat","Bhavnagar","1.8","0.0","0.0","0.0","0.1","90.6","210.4","6.8","123.5","0.0","0.0","0.0","433.2"
"126","1967","3","Gujarat","Bhavnagar","0.0","0.0","52.4","0.6","0.0","115.1","285.0","76.4","44.2","0.3","0.0","17.0","590.9"
"126","1968","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","27.7","152.8","320.7","27.2","12.6","0.0","0.0","541.0"
"126","1969","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","87.4","122.3","82.0","166.5","0.0","3.6","0.0","461.9"
"126","1970","3","Gujarat","Bhavnagar","0.0","0.1","0.0","0.0","6.1","224.2","176.7","379.4","240.1","0.0","0.0","0.0","1026.5"
"126","1971","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","1.2","177.0","182.3","159.2","171.4","4.8","0.0","0.0","695.9"
"126","1972","3","Gujarat","Bhavnagar","0.0","0.7","0.0","0.0","0.2","45.8","98.1","35.8","22.3","0.9","0.0","0.0","203.9"
"126","1973","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","2.9","68.2","144.2","114.1","291.4","16.6","0.0","0.0","637.3"
"126","1974","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","27.9","17.6","128.3","25.2","55.8","45.0","0.0","0.0","299.8"
"126","1975","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","115.9","103.1","153.8","141.4","48.2","0.0","0.0","562.3"
"126","1976","3","Gujarat","Bhavnagar","0.2","0.0","0.0","0.0","0.4","423.9","209.9","158.7","90.6","0.8","23.3","0.0","907.8"
"126","1977","3","Gujarat","Bhavnagar","0.9","0.0","0.0","0.0","19.2","149.5","296.0","83.7","74.6","0.0","2.5","0.0","626.5"
"126","1978","3","Gujarat","Bhavnagar","0.0","1.6","0.0","2.3","0.0","95.6","101.0","167.2","30.5","15.4","19.6","4.7","437.8"
"126","1979","3","Gujarat","Bhavnagar","0.0","0.2","0.0","0.0","0.2","225.6","75.1","265.2","62.6","5.9","215.1","0.0","849.9"
"126","1980","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.3","122.3","218.5","119.0","28.0","0.0","0.0","20.5","508.6"
"126","1981","3","Gujarat","Bhavnagar","1.1","0.0","0.0","0.4","0.0","76.4","220.7","148.5","153.8","50.8","41.7","0.0","693.4"
"126","1982","3","Gujarat","Bhavnagar","1.0","0.0","0.0","1.3","24.4","18.1","125.3","104.3","36.4","5.4","154.1","0.0","470.3"
"126","1983","3","Gujarat","Bhavnagar","0.0","0.0","0.0","2.6","0.0","208.9","257.1","336.9","137.1","53.2","0.0","0.0","995.8"
"126","1984","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","46.6","244.3","91.2","95.6","0.0","0.0","0.0","477.7"
"126","1985","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.2","54.0","132.2","75.4","18.0","167.5","0.0","0.0","447.2"
"126","1986","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","2.9","170.1","26.1","92.2","3.0","0.5","0.0","0.0","294.8"
"126","1987","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","63.2","43.4","84.0","7.8","0.0","10.0","0.0","208.3"
"126","1988","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","25.3","396.7","132.7","165.4","2.1","0.0","0.0","722.1"
"126","1989","3","Gujarat","Bhavnagar","3.4","0.0","0.0","0.0","0.0","182.9","266.8","77.5","48.6","2.5","0.0","0.0","581.7"
"126","1990","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","24.0","70.0","10.0","510.0","106.0","10.0","0.0","0.0","730.0"
"126","1991","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","48.0","165.0","102.0","33.0","0.0","0.0","0.0","348.0"
"126","1992","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","25.0","225.0","84.0","170.0","124.0","9.0","0.0","0.0","637.0"
"126","1993","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","76.0","202.0","3.0","135.0","20.0","0.0","0.0","436.0"
"126","1994","3","Gujarat","Bhavnagar","9.0","0.0","0.0","0.0","0.0","284.0","226.0","137.0","0.0","0.0","0.0","0.0","656.0"
"126","1995","3","Gujarat","Bhavnagar","0.0","0.0","1.2","0.0","0.0","2.9","205.4","86.1","109.0","27.1","0.0","0.0","431.7"
"126","1996","3","Gujarat","Bhavnagar","0.7","0.0","0.0","0.0","0.0","84.3","218.1","71.2","27.0","109.0","0.0","0.0","510.4"
"126","1997","3","Gujarat","Bhavnagar","0.9","0.0","0.0","0.4","0.3","261.8","124.1","104.1","106.7","2.0","0.0","0.1","600.4"
"126","1998","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","79.6","151.3","151.1","103.5","101.7","8.2","0.0","595.4"
"126","1999","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","2.6","107.5","88.7","25.7","56.7","107.7","0.0","0.0","389.1"
"126","2000","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","8.0","21.6","143.8","92.5","8.8","2.2","0.0","0.0","276.9"
"126","2001","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","166.6","163.0","205.4","32.4","11.6","0.0","0.0","579.0"
"126","2002","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","383.1","11.3","224.2","41.6","2.4","0.0","0.0","662.5"
"126","2003","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","102.3","336.4","0.0","48.8","0.0","0.0","0.0","487.5"
"126","2004","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","81.0","201.0","168.0","34.0","25.0","0.0","0.0","509.0"
"126","2005","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","393.0","120.0","94.0","317.0","0.0","0.0","0.0","924.0"
"126","2006","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","127.0","453.0","93.0","59.0","1.0","0.0","0.0","733.0"
"126","2007","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","104.0","279.0","297.0","313.0","2.0","0.0","0.0","995.0"
"126","2008","3","Gujarat","Bhavnagar","0.0","0.0","0.0","1.9","0.0","39.8","221.1","186.6","279.6","11.7","0.0","0.0","740.7"
"126","2009","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.0","26.2","256.2","46.3","35.4","16.8","0.0","0.0","380.9"
"126","2012","3","Gujarat","Bhavnagar","0.0","0.0","0.0","0.0","0.7","53.2","89.8","79.1","142.3","16.4","0.0","0.0","381.5"
"126","2013","3","Gujarat","Bhavnagar","0.0","0.0","0.0","44.1","0.0","181.9","256.7","151.7","245.2","53.5","0.1","0.0","933.2"
"126","2014","3","Gujarat","Bhavnagar","0.8","0.0","0.0","0.0","1.9","20.6","222.0","122.8","111.4","10.4","5.9","0.0","495.8"
"126","2015","3","Gujarat","Bhavnagar","1.4","0.0","6.9","5.3","1.2","262.0","105.0","37.0","137.1","0.4","0.0","0.0","556.3"
"127","1966","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","348.1","850.2","298.9","332.9","0.0","0.0","0.0","1830.1"
"127","1967","3","Gujarat","Valsad","0.0","0.0","25.6","0.0","0.0","399.0","817.6","279.1","196.1","0.0","0.0","8.3","1725.5"
"127","1968","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","194.4","705.7","626.3","144.5","35.9","0.1","0.0","1706.9"
"127","1969","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","302.5","1071.8","349.0","671.1","0.0","12.9","0.0","2407.3"
"127","1970","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","7.2","450.1","625.1","1060.1","272.4","15.9","0.0","0.0","2430.8"
"127","1971","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","2.7","416.7","408.5","571.6","413.6","2.5","0.0","0.0","1815.6"
"127","1972","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.2","307.4","470.1","274.2","61.5","0.1","0.0","0.0","1113.6"
"127","1973","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","143.7","763.1","443.9","695.3","15.4","0.0","0.0","2061.4"
"127","1974","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","28.7","54.2","454.6","310.5","142.4","73.9","0.0","0.0","1064.4"
"127","1975","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.2","548.7","442.3","819.4","333.8","32.9","0.0","0.0","2177.4"
"127","1976","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","515.6","1530.7","729.0","337.1","0.0","35.1","0.0","3147.5"
"127","1977","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","9.3","494.3","873.0","329.7","428.0","0.0","32.4","0.0","2166.7"
"127","1978","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","536.0","514.5","512.5","89.5","35.7","43.0","1.1","1732.3"
"127","1979","3","Gujarat","Valsad","0.0","4.5","0.0","0.0","0.1","437.3","459.0","810.0","109.7","0.7","130.0","0.0","1951.3"
"127","1980","3","Gujarat","Valsad","0.5","0.0","0.0","0.0","0.0","399.7","818.2","569.0","67.5","0.0","0.5","17.2","1872.5"
"127","1981","3","Gujarat","Valsad","0.1","0.0","0.0","0.6","0.0","173.2","1086.8","419.9","403.8","129.3","10.0","0.0","2223.8"
"127","1982","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","2.6","130.0","647.8","731.6","151.4","0.0","53.8","0.0","1717.2"
"127","1983","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","217.6","1174.6","897.3","533.6","179.5","0.0","0.0","3002.7"
"127","1984","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","337.4","717.9","500.0","150.8","41.0","35.3","0.0","1782.3"
"127","1985","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","4.2","88.4","625.6","642.8","78.8","106.7","0.0","0.0","1546.6"
"127","1986","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","414.8","690.0","305.3","23.9","0.0","0.0","0.0","1433.9"
"127","1987","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","203.4","572.3","616.3","32.7","6.0","99.1","0.0","1529.8"
"127","1988","3","Gujarat","Valsad","0.0","0.0","0.0","2.9","0.0","196.8","1230.0","408.0","424.6","23.2","0.0","0.0","2285.6"
"127","1989","3","Gujarat","Valsad","6.4","0.0","0.0","0.0","0.0","255.3","845.9","349.9","204.0","16.3","0.0","0.0","1677.8"
"127","1990","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","71.5","311.4","170.8","386.6","587.2","31.4","0.0","0.0","1558.9"
"127","1991","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","156.6","972.8","265.2","131.8","0.0","0.0","0.0","1526.4"
"127","1992","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","621.0","452.4","587.6","387.4","53.6","0.0","0.0","2102.0"
"127","1993","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","778.8","663.4","203.6","705.2","128.0","0.0","0.0","2479.0"
"127","1994","3","Gujarat","Valsad","21.6","0.0","0.0","0.0","0.0","1291.0","1132.6","575.4","241.0","0.0","0.0","0.0","3261.6"
"127","1995","3","Gujarat","Valsad","3.2","0.0","0.0","0.0","0.2","41.0","1081.9","188.9","195.6","51.7","0.0","0.0","1562.6"
"127","1996","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","154.5","800.2","702.7","182.8","75.7","0.0","0.0","1915.9"
"127","1997","3","Gujarat","Valsad","0.3","0.0","0.0","0.6","0.6","217.1","759.4","532.6","224.5","11.5","5.2","1.6","1753.5"
"127","1998","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","275.4","742.2","574.8","832.2","224.0","25.0","0.0","2673.6"
"127","1999","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","10.4","635.8","932.2","213.2","273.6","179.8","0.0","0.0","2245.0"
"127","2000","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","29.2","146.0","1107.4","481.0","49.4","20.0","0.0","0.0","1833.0"
"127","2001","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","556.6","683.0","770.4","88.6","25.8","0.0","0.0","2124.4"
"127","2002","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","723.4","141.6","537.4","412.4","0.0","0.0","0.0","1814.8"
"127","2003","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","510.6","1020.1","514.2","309.5","2.2","0.0","0.0","2356.6"
"127","2004","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","377.0","815.0","1235.0","113.0","49.0","0.0","0.0","2589.0"
"127","2005","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","414.0","329.0","202.0","340.0","0.0","0.0","0.0","1285.0"
"127","2006","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","317.0","1084.0","823.0","199.0","25.0","0.0","0.0","2448.0"
"127","2007","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","250.0","768.0","730.0","497.0","0.0","0.0","0.0","2245.0"
"127","2008","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","225.1","755.1","892.2","364.3","9.6","0.0","0.0","2246.3"
"127","2009","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","115.0","1181.0","204.6","234.0","96.3","0.0","0.0","1830.9"
"127","2012","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","0.0","105.3","523.9","358.1","472.2","37.7","0.0","0.0","1497.2"
"127","2013","3","Gujarat","Valsad","0.0","0.0","0.0","1.8","0.3","687.5","1093.2","425.5","538.1","57.7","0.0","0.0","2804.1"
"127","2014","3","Gujarat","Valsad","1.2","0.0","0.0","0.0","0.0","64.2","1154.4","448.5","287.1","6.7","8.0","0.0","1970.1"
"127","2015","3","Gujarat","Valsad","0.0","0.0","10.4","0.0","0.0","372.4","561.0","197.5","304.2","15.6","0.0","0.0","1461.1"
"128","1966","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","257.4","665.3","293.2","463.2","17.8","5.8","0.0","1702.8"
"128","1967","3","Gujarat","Dangs","0.0","0.0","17.1","4.9","2.2","227.9","1128.3","322.8","266.7","22.4","0.0","41.4","2033.6"
"128","1968","3","Gujarat","Dangs","0.0","0.0","0.7","0.0","0.0","140.5","504.9","1020.7","162.1","133.8","0.0","0.0","1962.7"
"128","1969","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","45.0","876.4","511.2","679.4","0.3","7.0","0.6","2119.9"
"128","1970","3","Gujarat","Dangs","0.0","0.0","0.0","0.3","2.8","504.6","502.3","754.3","581.0","43.3","0.0","0.0","2388.4"
"128","1971","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","12.1","233.8","460.9","437.6","431.8","17.2","0.0","0.0","1593.4"
"128","1972","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","7.2","155.8","470.4","486.7","88.6","1.9","0.0","0.0","1210.7"
"128","1973","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","9.6","110.9","604.9","578.4","629.8","16.7","0.0","0.0","1950.3"
"128","1974","3","Gujarat","Dangs","0.0","0.0","0.0","10.1","28.2","68.0","231.8","284.4","164.9","162.1","0.0","0.0","949.4"
"128","1975","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","131.3","291.9","492.7","234.0","3.1","0.0","0.0","1153.0"
"128","1976","3","Gujarat","Dangs","0.4","0.0","0.4","0.0","0.0","527.5","1188.3","929.5","276.3","4.7","24.5","0.0","2951.6"
"128","1977","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","469.8","584.0","488.4","311.8","0.0","0.0","0.0","1854.1"
"128","1978","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","211.1","537.8","734.0","209.6","3.3","30.6","0.8","1727.0"
"128","1979","3","Gujarat","Dangs","44.4","5.8","0.0","0.0","0.0","228.4","805.2","1053.0","237.2","103.4","114.2","0.0","2591.6"
"128","1980","3","Gujarat","Dangs","2.5","0.0","0.0","0.0","5.7","452.9","517.3","789.0","186.9","21.7","0.0","12.2","1988.1"
"128","1981","3","Gujarat","Dangs","2.4","0.0","0.0","0.0","0.0","256.5","1051.5","489.4","310.6","37.9","0.0","0.0","2148.3"
"128","1982","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","9.5","400.1","516.6","639.2","61.2","16.0","31.4","0.0","1674.0"
"128","1983","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","242.5","793.6","1192.7","572.2","113.8","0.0","0.0","2914.8"
"128","1984","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","210.6","860.5","616.5","239.8","60.0","0.0","0.0","1987.3"
"128","1985","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","90.5","766.3","611.7","38.5","51.0","0.0","0.0","1558.0"
"128","1986","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","211.0","573.9","344.4","69.5","0.0","13.1","0.0","1211.8"
"128","1987","3","Gujarat","Dangs","0.0","12.7","0.0","0.0","0.0","62.9","533.3","399.4","44.1","1.5","32.1","7.5","1093.5"
"128","1988","3","Gujarat","Dangs","0.0","0.0","0.0","12.9","0.0","305.2","1029.0","323.7","706.1","71.0","0.0","0.0","2447.9"
"128","1989","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","153.8","800.9","551.5","170.6","23.3","0.0","0.0","1700.0"
"128","1990","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","66.2","307.0","313.8","650.6","405.6","85.0","0.0","0.0","1828.2"
"128","1991","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","315.6","860.6","866.6","102.2","0.0","0.0","0.0","2145.0"
"128","1992","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","443.4","365.0","638.4","418.4","70.2","0.0","0.0","1935.4"
"128","1993","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","429.6","1259.6","353.0","893.6","275.4","0.0","0.0","3211.2"
"128","1994","3","Gujarat","Dangs","32.6","0.0","0.0","0.0","0.0","1052.0","1720.6","899.6","942.8","0.0","0.0","0.0","4647.6"
"128","1995","3","Gujarat","Dangs","22.0","0.0","0.0","0.0","0.0","28.0","892.1","302.2","314.6","293.4","0.0","0.0","1852.3"
"128","1996","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","197.3","628.6","623.1","365.2","94.7","0.0","0.0","1909.0"
"128","1997","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","335.9","573.3","785.9","179.7","8.3","0.0","0.0","1883.1"
"128","1998","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","322.0","790.0","1368.0","916.0","358.0","16.0","0.0","3770.0"
"128","1999","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","41.0","634.0","1128.0","511.0","452.0","345.0","0.0","0.0","3111.0"
"128","2000","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","205.0","236.0","750.0","302.0","101.0","42.0","0.0","0.0","1636.0"
"128","2001","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","541.0","1114.0","779.0","130.0","85.0","0.0","0.0","2649.0"
"128","2002","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","787.0","303.0","658.0","690.0","4.0","0.0","0.0","2442.0"
"128","2003","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","491.0","831.0","514.0","325.0","28.0","0.0","0.0","2189.0"
"128","2004","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","384.0","517.0","1373.0","235.0","131.0","0.0","0.0","2640.0"
"128","2005","3","Gujarat","Dangs","0.0","0.0","0.0","0.0","0.0","1450.0","833.0","774.0","745.0","0.0","0.0","0.0","3802.0"
